"ipm_id"	"demographic_parameter"	"formula"	"model_type"	"kernel_id"
"aaa159"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa159"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa159"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa159"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa159"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa159"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa159"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa159"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa159"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa159"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa159"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa159"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa160"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa160"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa160"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa160"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa160"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa160"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa160"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa160"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa160"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa160"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa160"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa160"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa160"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa161"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa161"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa161"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa161"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa161"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa161"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa161"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa161"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa161"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa161"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa161"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa161"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa161"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa162"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa162"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa162"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa162"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa162"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa162"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa162"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa162"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa162"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa162"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa162"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa162"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa162"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa163"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa163"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa163"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa163"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa163"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa163"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa163"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa163"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa163"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa163"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa163"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa163"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa163"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa164"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa164"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa164"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa164"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa164"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa164"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa164"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa164"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa164"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa164"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa164"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa164"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa164"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa165"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa165"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa165"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa165"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa165"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa165"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa165"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa165"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa165"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa165"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa165"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa165"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa165"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa166"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa166"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa166"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa166"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa166"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa166"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa166"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa166"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa166"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa166"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa166"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa166"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa166"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa167"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa167"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa167"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa167"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa167"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa167"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa167"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa167"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa167"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa167"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa167"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa167"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa167"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa168"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa168"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa168"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa168"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa168"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa168"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa168"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa168"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa168"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa168"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa168"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa168"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa168"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa169"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa169"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa169"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa169"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa169"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa169"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa169"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa169"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa169"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa169"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa169"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa169"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa169"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa170"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa170"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa170"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa170"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa170"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa170"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa170"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa170"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa170"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa170"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa170"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa170"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa170"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa171"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa171"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa171"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa171"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa171"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa171"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa171"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa171"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa171"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa171"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa171"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa171"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa171"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa172"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa172"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa172"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa172"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa172"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa172"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa172"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa172"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa172"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa172"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa172"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa172"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa172"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa173"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa173"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa173"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa173"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa173"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa173"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa173"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa173"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa173"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa173"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa173"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa173"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
