"ipm_id","species_author","species_accepted","tax_genus","tax_family","tax_order","tax_class","tax_phylum","kingdom","organism_type","dicot_monocot","angio_gymno","authors","journal","pub_year","doi","corresponding_author","email_year","remark","apa_citation","demog_appendix_link","duration","start_year","start_month","end_year","end_month","periodicity","population_name","number_populations","lat","lon","altitude","country","continent","ecoregion","studied_sex","eviction_used","evict_type","treatment","has_time_lag","has_age"
"aaa345","Caragana_intermedia","Caragana_korshinskii","Caragana","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Li; Yu; Werger; Dong; Ramula; Zuidema","J Appl Ecol",2013,"10.1111/1365-2664.12159","Yu","feihaiyu@bjfu.edu.cn (2013)","Transition 2007-2008 represents average climate conditions ( = standard). Transition 2008-2009 represents year with 11% annual and 24% growing season rainfall lower than average ( = dry).","Li, S. L., Yu, F. H., Werger, M. J., Dong, M., Ramula, S., & Zuidema, P. A. (2013). Understanding the effects of a new grazing policy: the impact of seasonal grazing on shrub demography in the I nner M ongolian steppe. Journal of Applied Ecology, 50(6), 1377-1386.",NA,3,2007,"8",2009,"8",1,"Chahan Aobao",1,"39.312060000000002","108.6503","1433","CHN","asia","MON","A",FALSE,NA,"Seasonal Grazing (6 years prior and during study)",FALSE,FALSE
"aaa346","Veratrum_album","Veratrum_album","Veratrum","Liliaceae","Liliales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","angio","Hesse; Rees; Müller-Schärer","Amer Nat",2008,"10.1086/591683","Hesse","E.Hesse@exeter.ac.uk (2019)","Exact coordinates for all populations can be found in Hesse Plant Ecol 2007","Hesse, E., Rees, M., & Müller-Schärer, H. (2008). Life-history variation in contrasting habitats: flowering decisions in a clonal perennial herb (Veratrum album). The American Naturalist, 172(5), E196-E213.",NA,3,2003,"6",2005,"6",1,"Swiss Pre-Alps Forests",5,"NC","NC","NC","CHE","europe","TCF","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa347","Veratrum_album","Veratrum_album","Veratrum","Liliaceae","Liliales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","angio","Hesse; Rees; Müller-Schärer","Amer Nat",2008,"10.1086/591683","Hesse","E.Hesse@exeter.ac.uk (2019)","Exact coordinates for all populations can be found in Hesse Plant Ecol 2007","Hesse, E., Rees, M., & Müller-Schärer, H. (2008). Life-history variation in contrasting habitats: flowering decisions in a clonal perennial herb (Veratrum album). The American Naturalist, 172(5), E196-E213.",NA,3,2003,"6",2005,"6",1,"Swiss Pre-Alps Meadow",5,"NC","NC","NC","CHE","europe","TCF","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa348","Veratrum_album","Veratrum_album","Veratrum","Liliaceae","Liliales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","angio","Hesse; Rees; Müller-Schärer","Amer Nat",2008,"10.1086/591683","Hesse","E.Hesse@exeter.ac.uk (2019)","Exact coordinates for all populations can be found in Hesse Plant Ecol 2007","Hesse, E., Rees, M., & Müller-Schärer, H. (2008). Life-history variation in contrasting habitats: flowering decisions in a clonal perennial herb (Veratrum album). The American Naturalist, 172(5), E196-E213.",NA,3,2003,"6",2005,"6",1,"Swiss Pre-Alps Pasture",5,"NC","NC","NC","CHE","europe","TCF","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa349","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",5,2010,NA,2014,NA,1,"Coast Fork of Willamette",1,"43.651699999999998","-123.08799999999999","254","USA","n_america","TBM","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa350","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",5,2010,NA,2014,NA,1,"Canton Creek",1,"43.413699999999999","-122.7804","503","USA","n_america","TCF","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa351","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",5,2010,NA,2014,NA,1,"Rock Creek",1,"43.37876","-122.9521","295","USA","n_america","TCF","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa352","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",4,2011,NA,2014,NA,1,"Deer Creek",1,"42.27525","-123.64","387","USA","n_america","TCF","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa353","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",5,2010,NA,2014,NA,1,"O'Neil Creek",1,"41.80979","-123.1189","487","USA","n_america","TCF","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa354","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",5,2010,NA,2014,NA,1,"Deep Creek",1,"41.665460000000003","-123.1134","694","USA","n_america","TCF","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa355","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",5,2010,NA,2014,NA,1,"Little Jameson Creek",1,"39.742980000000003","-120.70399999999999","1592","USA","n_america","TCF","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa356","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",5,2010,NA,2014,NA,1,"Chino Creek",1,"39.732619999999997","-121.40389999999999","776","USA","n_america","TCF","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa357","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",5,2010,NA,2014,NA,1,"Little North Fork Middle Fork Feather",1,"39.712090000000003","-121.2748","510","USA","n_america","TCF","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa358","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",5,2010,NA,2014,NA,1,"Cherokee Creek",1,"39.553840000000001","-120.98779999999999","1289","USA","n_america","TCF","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa359","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",5,2010,NA,2014,NA,1,"Fiddle Creek",1,"39.520400000000002","-120.9982","706","USA","n_america","TCF","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa360","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",5,2010,NA,2014,NA,1,"Willow Creek",1,"39.457850000000001","-121.06180000000001","748","USA","n_america","TCF","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa361","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",5,2010,NA,2014,NA,1,"Oregon Creek",1,"39.397039999999997","-121.08199999999999","448","USA","n_america","TCF","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa362","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",5,2010,NA,2014,NA,1,"North Fork Tuolumne",1,"37.985550000000003","-120.2045","689","USA","n_america","TCF","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa363","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",5,2010,NA,2014,NA,1,"Rainbow Pool",1,"37.818779999999997","-120.0073","833","USA","n_america","TCF","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa364","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",5,2010,NA,2014,NA,1,"Carlon",1,"37.81006","-119.85680000000001","1320","USA","n_america","TCF","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa365","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",5,2010,NA,2014,NA,1,"Buck Meadows",1,"37.77722","-120.0633","830","USA","n_america","TCF","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa366","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",5,2010,NA,2014,NA,1,"Moss Creek",1,"37.672029999999999","-119.8182","529","USA","n_america","TCF","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa367","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",5,2010,NA,2014,NA,1,"Sweetwater Creek",1,"37.642319999999998","-119.9248","370","USA","n_america","TCF","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa368","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",5,2010,NA,2014,NA,1,"Wawona",1,"37.538220000000003","-119.6514","1208","USA","n_america","TCF","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa369","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",5,2010,NA,2014,NA,1,"Redwood Creek",1,"36.689520000000002","-118.9096","1677","USA","n_america","TCF","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa370","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",5,2010,NA,2014,NA,1,"Paradise Creek",1,"36.518830000000001","-118.7603","887","USA","n_america","TCF","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa371","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",3,2012,NA,2014,NA,1,"Bear Creek",1,"36.206960000000002","-118.7269","1119","USA","n_america","TCF","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa372","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",5,2010,NA,2014,NA,1,"North Fork Middle Fork Tule",1,"36.200809999999997","-118.65089999999999","1284","USA","n_america","TCF","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa373","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",5,2010,NA,2014,NA,1,"South Fork Middle Fork Tule",1,"36.137560000000001","-118.5741","1664","USA","n_america","TCF","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa374","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",3,2012,NA,2014,NA,1,"Corral Creek",1,"35.852899999999998","-118.4473","982","USA","n_america","TCF","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa375","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",5,2010,NA,2014,NA,1,"West Fork Mojave River",1,"34.28425","-117.3754","1087","USA","n_america","MED","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa376","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",5,2010,NA,2014,NA,1,"Mill Creek Santa",1,"34.07808","-116.87560000000001","1992","USA","n_america","MED","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa377","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",5,2010,NA,2014,NA,1,"Whitewater Canyon",1,"33.993290000000002","-116.6627","696","USA","n_america","DES","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa378","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",5,2010,NA,2014,NA,1,"Sweetwater River",1,"32.89913","-116.5865","1386","USA","n_america","MED","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa379","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",5,2010,NA,2014,NA,1,"Kitchen Creek",1,"32.75206","-116.4522","1173","USA","n_america","MED","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa380","Erythranthe_cardinalis","Mimulus_cardinalis","Mimulus","Scrophulariaceae","Scrophulariales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Sheth; Angert","PNAS",2018,"10.5061/dryad.271nf43","Sheth","ssheth3@ncsu.edu",NA,"Sheth, S. N., & Angert, A. L. (2018). Demographic compensation does not rescue populations at a trailing range edge. Proceedings of the National Academy of Sciences, 115(10), 2413-2418.","https://doi.org/10.5061/dryad.271nf43",5,2010,NA,2014,NA,1,"Hauser Creek",1,"32.65822","-116.53230000000001","788","USA","n_america","MED","A",TRUE,"discrete_extrema","Unmanipulated",FALSE,FALSE
"aaa381","Helianthemum_squamatum","Helianthemum_squamatum","Helianthemum","Cistaceae","Violales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Tye; Ferrer-Cervantes; Sanchez; Garcia-Cervigon; Escudero; Albert; Olano; Iriondo; Quintana-Ascencio","Plant Ecol",2017,"10.1007/s11258-017-0714-1","Quintana-Ascencio","pedro.quintana-ascencio@ucf.edu (2017)","Parameter values from R code. Additionally to the literature, please see the Errata (saved by PADRINO)","Tye, M. R., Ferrer-Cervantes, M. E., Sánchez, A. M., García-Cervigón, A. I., Escudero, A., Albert, M. J., ... & Quintana-Ascencio, P. F. (2017). Assessing seed and microsite limitation on population dynamics of a gypsophyte through experimental soil crust disturbance and seed addition. Plant ecology, 218(5), 595-607.","http://stars.library.ucf.edu/etd/4509",4,2008,"7",2011,"7",1,"Aranjuez/Sotomayor Experimental Station",2,"40.075539999999997","-3.6011920000000002","600","ESP","europe","MED","A",TRUE,"truncated_distributions","Unmanipulated",FALSE,FALSE
"aaa382","Helianthemum_squamatum","Helianthemum_squamatum","Helianthemum","Cistaceae","Violales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Tye; Ferrer-Cervantes; Sanchez; Garcia-Cervigon; Escudero; Albert; Olano; Iriondo; Quintana-Ascencio","Plant Ecol",2017,"10.1007/s11258-017-0714-1","Quintana-Ascencio","pedro.quintana-ascencio@ucf.edu (2017)","Parameter values from R code. Additionally to the literature, please see the Errata (saved by PADRINO)","Tye, M. R., Ferrer-Cervantes, M. E., Sánchez, A. M., García-Cervigón, A. I., Escudero, A., Albert, M. J., ... & Quintana-Ascencio, P. F. (2017). Assessing seed and microsite limitation on population dynamics of a gypsophyte through experimental soil crust disturbance and seed addition. Plant ecology, 218(5), 595-607.","http://stars.library.ucf.edu/etd/4509",4,2008,"7",2011,"7",1,"Aranjuez/Sotomayor Experimental Station",2,"40.075539999999997","-3.6011920000000002","600","ESP","europe","MED","A",TRUE,"truncated_distributions","Trample treatment",FALSE,FALSE
