"ipm_id"	"species_author"	"species_accepted"	"tax_genus"	"tax_family"	"tax_order"	"tax_class"	"tax_phylum"	"kingdom"	"organism_type"	"dicot_monocot"	"angio_gymno"	"authors"	"journal"	"pub_year"	"doi"	"corresponding_author"	"email_year"	"remark"	"apa_citation"	"demog_appendix_link"	"duration"	"start_year"	"start_month"	"end_year"	"end_month"	"periodicity"	"population_name"	"number_populations"	"lat"	"lon"	"altitude"	"country"	"continent"	"ecoregion"	"studied_sex"	"eviction_used"	"evict_type"	"evict_kernels"	"treatment"	"has_time_lag"	"has_age"	"has_dd"	"is_periodic"	".embargo"	".embargo_date"	".test_passed"
"bbbb11"	"Pinus_nigra"	"Pinus_nigra"	"Pinus"	"Pinaceae"	"Pinales"	"Pinopsida"	"Tracheophyta"	"Plantae"	"Tree"	NA	"gymno"	"Garcia-Callejas; Molowny-Horas; Retana"	"J Plant Ecol"	2017	"10.1093/jpe/rtw081"	"Garcia-Callejas"	"david.garcia.callejas@gmail.com"	"Communication with author confirmed error in Equation 5. Correct in PADRINO"	"García-Callejas, D., Molowny-Horas, R., & Retana, J. (2016). Projecting the distribution and abundance of Mediterranean tree species under climate change: a demographic approach. Journal of Plant Ecology, 10(5), 731-743."	"https://academic.oup.com/jpe/article/10/5/731/3062498?searchresult=1#supplementary-data"	"22"	"1986"	NA	"2008"	NA	1	"Pinus nigra"	"1"	"40.38333"	"-3.716667"	"619"	"ESP"	"europe"	"MED"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	TRUE	NA	FALSE	NA	NA
"bbbb12"	"Pinus_pinaster"	"Pinus_pinaster"	"Pinus"	"Pinaceae"	"Pinales"	"Pinopsida"	"Tracheophyta"	"Plantae"	"Tree"	NA	"gymno"	"Garcia-Callejas; Molowny-Horas; Retana"	"J Plant Ecol"	2017	"10.1093/jpe/rtw081"	"Garcia-Callejas"	"david.garcia.callejas@gmail.com"	"Communication with author confirmed error in Equation 5. Correct in PADRINO"	"García-Callejas, D., Molowny-Horas, R., & Retana, J. (2016). Projecting the distribution and abundance of Mediterranean tree species under climate change: a demographic approach. Journal of Plant Ecology, 10(5), 731-743."	"https://academic.oup.com/jpe/article/10/5/731/3062498?searchresult=1#supplementary-data"	"22"	"1986"	NA	"2008"	NA	1	"Pinus pinaster"	"1"	"40.38333"	"-3.716667"	"619"	"ESP"	"europe"	"MED"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	TRUE	NA	FALSE	NA	NA
"bbbb13"	"Pinus_pinea"	"Pinus_pinea"	"Pinus"	"Pinaceae"	"Pinales"	"Pinopsida"	"Tracheophyta"	"Plantae"	"Tree"	NA	"gymno"	"Garcia-Callejas; Molowny-Horas; Retana"	"J Plant Ecol"	2017	"10.1093/jpe/rtw081"	"Garcia-Callejas"	"david.garcia.callejas@gmail.com"	"Communication with author confirmed error in Equation 5. Correct in PADRINO"	"García-Callejas, D., Molowny-Horas, R., & Retana, J. (2016). Projecting the distribution and abundance of Mediterranean tree species under climate change: a demographic approach. Journal of Plant Ecology, 10(5), 731-743."	"https://academic.oup.com/jpe/article/10/5/731/3062498?searchresult=1#supplementary-data"	"22"	"1986"	NA	"2008"	NA	1	"Pinus pinea"	"1"	"40.38333"	"-3.716667"	"619"	"ESP"	"europe"	"MED"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	TRUE	NA	FALSE	NA	NA
"bbbb14"	"Pinus_sylvestris"	"Pinus_sylvestris"	"Pinus"	"Pinaceae"	"Pinales"	"Pinopsida"	"Tracheophyta"	"Plantae"	"Tree"	NA	"gymno"	"Garcia-Callejas; Molowny-Horas; Retana"	"J Plant Ecol"	2017	"10.1093/jpe/rtw081"	"Garcia-Callejas"	"david.garcia.callejas@gmail.com"	"Communication with author confirmed error in Equation 5. Correct in PADRINO"	"García-Callejas, D., Molowny-Horas, R., & Retana, J. (2016). Projecting the distribution and abundance of Mediterranean tree species under climate change: a demographic approach. Journal of Plant Ecology, 10(5), 731-743."	"https://academic.oup.com/jpe/article/10/5/731/3062498?searchresult=1#supplementary-data"	"22"	"1986"	NA	"2008"	NA	1	"Pinus sylvestris"	"1"	"40.38333"	"-3.716667"	"619"	"ESP"	"europe"	"MED"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	TRUE	NA	FALSE	NA	NA
"bbbb15"	"Pinus_uncinata"	"Pinus_uncinata"	"Pinus"	"Pinaceae"	"Pinales"	"Pinopsida"	"Tracheophyta"	"Plantae"	"Tree"	NA	"gymno"	"Garcia-Callejas; Molowny-Horas; Retana"	"J Plant Ecol"	2017	"10.1093/jpe/rtw081"	"Garcia-Callejas"	"david.garcia.callejas@gmail.com"	"Communication with author confirmed error in Equation 5. Correct in PADRINO"	"García-Callejas, D., Molowny-Horas, R., & Retana, J. (2016). Projecting the distribution and abundance of Mediterranean tree species under climate change: a demographic approach. Journal of Plant Ecology, 10(5), 731-743."	"https://academic.oup.com/jpe/article/10/5/731/3062498?searchresult=1#supplementary-data"	"22"	"1986"	NA	"2008"	NA	1	"Pinus uncinata"	"1"	"40.38333"	"-3.716667"	"619"	"ESP"	"europe"	"MED"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	TRUE	NA	FALSE	NA	NA
"bbbb16"	"Quercus_faginea"	"Quercus_faginea"	"Quercus"	"Fagaceae"	"Fagales"	"Magnoliopsida"	"Tracheophyta"	"Plantae"	"Tree"	"dicot"	"angio"	"Garcia-Callejas; Molowny-Horas; Retana"	"J Plant Ecol"	2017	"10.1093/jpe/rtw081"	"Garcia-Callejas"	"david.garcia.callejas@gmail.com"	"Communication with author confirmed error in Equation 5. Correct in PADRINO"	"García-Callejas, D., Molowny-Horas, R., & Retana, J. (2016). Projecting the distribution and abundance of Mediterranean tree species under climate change: a demographic approach. Journal of Plant Ecology, 10(5), 731-743."	"https://academic.oup.com/jpe/article/10/5/731/3062498?searchresult=1#supplementary-data"	"22"	"1986"	NA	"2008"	NA	1	"Quercus faginea"	"1"	"40.38333"	"-3.716667"	"619"	"ESP"	"europe"	"MED"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	TRUE	NA	FALSE	NA	NA
"bbbb17"	"Quercus_ilex"	"Quercus_ilex"	"Quercus"	"Fagaceae"	"Fagales"	"Magnoliopsida"	"Tracheophyta"	"Plantae"	"Tree"	"dicot"	"angio"	"Garcia-Callejas; Molowny-Horas; Retana"	"J Plant Ecol"	2017	"10.1093/jpe/rtw081"	"Garcia-Callejas"	"david.garcia.callejas@gmail.com"	"Communication with author confirmed error in Equation 5. Correct in PADRINO"	"García-Callejas, D., Molowny-Horas, R., & Retana, J. (2016). Projecting the distribution and abundance of Mediterranean tree species under climate change: a demographic approach. Journal of Plant Ecology, 10(5), 731-743."	"https://academic.oup.com/jpe/article/10/5/731/3062498?searchresult=1#supplementary-data"	"22"	"1986"	NA	"2008"	NA	1	"Quercus ilex"	"1"	"40.38333"	"-3.716667"	"619"	"ESP"	"europe"	"MED"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	TRUE	NA	FALSE	NA	NA
"bbbb18"	"Quercus_pyrenaica"	"Quercus_pyrenaica"	"Quercus"	"Fagaceae"	"Fagales"	"Magnoliopsida"	"Tracheophyta"	"Plantae"	"Tree"	"dicot"	"angio"	"Garcia-Callejas; Molowny-Horas; Retana"	"J Plant Ecol"	2017	"10.1093/jpe/rtw081"	"Garcia-Callejas"	"david.garcia.callejas@gmail.com"	"Communication with author confirmed error in Equation 5. Correct in PADRINO"	"García-Callejas, D., Molowny-Horas, R., & Retana, J. (2016). Projecting the distribution and abundance of Mediterranean tree species under climate change: a demographic approach. Journal of Plant Ecology, 10(5), 731-743."	"https://academic.oup.com/jpe/article/10/5/731/3062498?searchresult=1#supplementary-data"	"22"	"1986"	NA	"2008"	NA	1	"Quercus pyrenaica"	"1"	"40.38333"	"-3.716667"	"619"	"ESP"	"europe"	"MED"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	TRUE	NA	FALSE	NA	NA
"bbbb19"	"Quercus_robur"	"Quercus_robur"	"Quercus"	"Fagaceae"	"Fagales"	"Magnoliopsida"	"Tracheophyta"	"Plantae"	"Tree"	"dicot"	"angio"	"Garcia-Callejas; Molowny-Horas; Retana"	"J Plant Ecol"	2017	"10.1093/jpe/rtw081"	"Garcia-Callejas"	"david.garcia.callejas@gmail.com"	"Communication with author confirmed error in Equation 5. Correct in PADRINO"	"García-Callejas, D., Molowny-Horas, R., & Retana, J. (2016). Projecting the distribution and abundance of Mediterranean tree species under climate change: a demographic approach. Journal of Plant Ecology, 10(5), 731-743."	"https://academic.oup.com/jpe/article/10/5/731/3062498?searchresult=1#supplementary-data"	"22"	"1986"	NA	"2008"	NA	1	"Quercus robur"	"1"	"40.38333"	"-3.716667"	"619"	"ESP"	"europe"	"MED"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	TRUE	NA	FALSE	NA	NA
"bbbb20"	"Quercus_suber"	"Quercus_suber"	"Quercus"	"Fagaceae"	"Fagales"	"Magnoliopsida"	"Tracheophyta"	"Plantae"	"Tree"	"dicot"	"angio"	"Garcia-Callejas; Molowny-Horas; Retana"	"J Plant Ecol"	2017	"10.1093/jpe/rtw081"	"Garcia-Callejas"	"david.garcia.callejas@gmail.com"	"Communication with author confirmed error in Equation 5. Correct in PADRINO"	"García-Callejas, D., Molowny-Horas, R., & Retana, J. (2016). Projecting the distribution and abundance of Mediterranean tree species under climate change: a demographic approach. Journal of Plant Ecology, 10(5), 731-743."	"https://academic.oup.com/jpe/article/10/5/731/3062498?searchresult=1#supplementary-data"	"22"	"1986"	NA	"2008"	NA	1	"Quercus suber"	"1"	"40.38333"	"-3.716667"	"619"	"ESP"	"europe"	"MED"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	TRUE	NA	FALSE	NA	NA
"bbbb21"	"Veronica_alpina"	"Veronica_alpina"	"Veronica"	"Scrophulariaceae"	"Scrophulariales"	"Magnoliopsida"	"Tracheophyta"	"Plantae"	"Herbaceous perennial"	"dicot"	"angio"	"Olsen; Töpper; Skarpaas; Vandvik; Klanderud"	"Glob Change Biol"	2016	"10.1111/gcb.13241"	"Olsen"	"siri.lie.olsen@nina.no"	NA	"Olsen, S. L., Töpper, J. P., Skarpaas, O., Vandvik, V., & Klanderud, K. (2016). From facilitation to competition: Temperature-driven shift in dominant plant interactions affects population dynamics in seminatural grasslands. Global Change Biology, 22(5), 1915-1926."	"https://onlinelibrary.wiley.com/doi/10.1111/gcb.13241"	"2"	"2011"	NA	"2013"	NA	1	"Gudmesdalen"	"1"	"60.83"	"7.17"	"1213"	"NOR"	"europe"	"BOR"	"A"	FALSE	NA	NA	"Control"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"bbbb22"	"Veronica_alpina"	"Veronica_alpina"	"Veronica"	"Scrophulariaceae"	"Scrophulariales"	"Magnoliopsida"	"Tracheophyta"	"Plantae"	"Herbaceous perennial"	"dicot"	"angio"	"Olsen; Töpper; Skarpaas; Vandvik; Klanderud"	"Glob Change Biol"	2016	"10.1111/gcb.13241"	"Olsen"	"siri.lie.olsen@nina.no"	NA	"Olsen, S. L., Töpper, J. P., Skarpaas, O., Vandvik, V., & Klanderud, K. (2016). From facilitation to competition: Temperature-driven shift in dominant plant interactions affects population dynamics in seminatural grasslands. Global Change Biology, 22(5), 1915-1926."	"https://onlinelibrary.wiley.com/doi/10.1111/gcb.13241"	"2"	"2011"	NA	"2013"	NA	1	"Gudmesdalen"	"1"	"60.83"	"7.17"	"1213"	"NOR"	"europe"	"BOR"	"A"	FALSE	NA	NA	"Removal"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"bbbb23"	"Veronica_alpina"	"Veronica_alpina"	"Veronica"	"Scrophulariaceae"	"Scrophulariales"	"Magnoliopsida"	"Tracheophyta"	"Plantae"	"Herbaceous perennial"	"dicot"	"angio"	"Olsen; Töpper; Skarpaas; Vandvik; Klanderud"	"Glob Change Biol"	2016	"10.1111/gcb.13241"	"Olsen"	"siri.lie.olsen@nina.no"	NA	"Olsen, S. L., Töpper, J. P., Skarpaas, O., Vandvik, V., & Klanderud, K. (2016). From facilitation to competition: Temperature-driven shift in dominant plant interactions affects population dynamics in seminatural grasslands. Global Change Biology, 22(5), 1915-1926."	"https://onlinelibrary.wiley.com/doi/10.1111/gcb.13241"	"2"	"2011"	NA	"2013"	NA	1	"Lavisdalen"	"1"	"60.83"	"7.27"	"1097"	"NOR"	"europe"	"BOR"	"A"	FALSE	NA	NA	"Control"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"bbbb24"	"Veronica_alpina"	"Veronica_alpina"	"Veronica"	"Scrophulariaceae"	"Scrophulariales"	"Magnoliopsida"	"Tracheophyta"	"Plantae"	"Herbaceous perennial"	"dicot"	"angio"	"Olsen; Töpper; Skarpaas; Vandvik; Klanderud"	"Glob Change Biol"	2016	"10.1111/gcb.13241"	"Olsen"	"siri.lie.olsen@nina.no"	NA	"Olsen, S. L., Töpper, J. P., Skarpaas, O., Vandvik, V., & Klanderud, K. (2016). From facilitation to competition: Temperature-driven shift in dominant plant interactions affects population dynamics in seminatural grasslands. Global Change Biology, 22(5), 1915-1926."	"https://onlinelibrary.wiley.com/doi/10.1111/gcb.13241"	"2"	"2011"	NA	"2013"	NA	1	"Lavisdalen"	"1"	"60.83"	"7.27"	"1097"	"NOR"	"europe"	"BOR"	"A"	FALSE	NA	NA	"Removal"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"bbbb25"	"Veronica_alpina"	"Veronica_alpina"	"Veronica"	"Scrophulariaceae"	"Scrophulariales"	"Magnoliopsida"	"Tracheophyta"	"Plantae"	"Herbaceous perennial"	"dicot"	"angio"	"Olsen; Töpper; Skarpaas; Vandvik; Klanderud"	"Glob Change Biol"	2016	"10.1111/gcb.13241"	"Olsen"	"siri.lie.olsen@nina.no"	NA	"Olsen, S. L., Töpper, J. P., Skarpaas, O., Vandvik, V., & Klanderud, K. (2016). From facilitation to competition: Temperature-driven shift in dominant plant interactions affects population dynamics in seminatural grasslands. Global Change Biology, 22(5), 1915-1926."	"https://onlinelibrary.wiley.com/doi/10.1111/gcb.13241"	"2"	"2011"	NA	"2013"	NA	1	"Rambera"	"1"	"61.08"	"6.63"	"779"	"NOR"	"europe"	"BOR"	"A"	FALSE	NA	NA	"Control"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"bbbb26"	"Veronica_alpina"	"Veronica_alpina"	"Veronica"	"Scrophulariaceae"	"Scrophulariales"	"Magnoliopsida"	"Tracheophyta"	"Plantae"	"Herbaceous perennial"	"dicot"	"angio"	"Olsen; Töpper; Skarpaas; Vandvik; Klanderud"	"Glob Change Biol"	2016	"10.1111/gcb.13241"	"Olsen"	"siri.lie.olsen@nina.no"	NA	"Olsen, S. L., Töpper, J. P., Skarpaas, O., Vandvik, V., & Klanderud, K. (2016). From facilitation to competition: Temperature-driven shift in dominant plant interactions affects population dynamics in seminatural grasslands. Global Change Biology, 22(5), 1915-1926."	"https://onlinelibrary.wiley.com/doi/10.1111/gcb.13241"	"2"	"2011"	NA	"2013"	NA	1	"Rambera"	"1"	"61.08"	"6.63"	"779"	"NOR"	"europe"	"BOR"	"A"	FALSE	NA	NA	"Removal"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"bbbb27"	"Veronica_alpina"	"Veronica_alpina"	"Veronica"	"Scrophulariaceae"	"Scrophulariales"	"Magnoliopsida"	"Tracheophyta"	"Plantae"	"Herbaceous perennial"	"dicot"	"angio"	"Olsen; Töpper; Skarpaas; Vandvik; Klanderud"	"Glob Change Biol"	2016	"10.1111/gcb.13241"	"Olsen"	"siri.lie.olsen@nina.no"	NA	"Olsen, S. L., Töpper, J. P., Skarpaas, O., Vandvik, V., & Klanderud, K. (2016). From facilitation to competition: Temperature-driven shift in dominant plant interactions affects population dynamics in seminatural grasslands. Global Change Biology, 22(5), 1915-1926."	"https://onlinelibrary.wiley.com/doi/10.1111/gcb.13241"	"2"	"2011"	NA	"2013"	NA	1	"Skjellingahaugen"	"1"	"60.93"	"6.41"	"1133"	"NOR"	"europe"	"BOR"	"A"	FALSE	NA	NA	"Control"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"bbbb28"	"Veronica_alpina"	"Veronica_alpina"	"Veronica"	"Scrophulariaceae"	"Scrophulariales"	"Magnoliopsida"	"Tracheophyta"	"Plantae"	"Herbaceous perennial"	"dicot"	"angio"	"Olsen; Töpper; Skarpaas; Vandvik; Klanderud"	"Glob Change Biol"	2016	"10.1111/gcb.13241"	"Olsen"	"siri.lie.olsen@nina.no"	NA	"Olsen, S. L., Töpper, J. P., Skarpaas, O., Vandvik, V., & Klanderud, K. (2016). From facilitation to competition: Temperature-driven shift in dominant plant interactions affects population dynamics in seminatural grasslands. Global Change Biology, 22(5), 1915-1926."	"https://onlinelibrary.wiley.com/doi/10.1111/gcb.13241"	"2"	"2011"	NA	"2013"	NA	1	"Skjellingahaugen"	"1"	"60.93"	"6.41"	"1133"	"NOR"	"europe"	"BOR"	"A"	FALSE	NA	NA	"Removal"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"bbbb29"	"Veronica_alpina"	"Veronica_alpina"	"Veronica"	"Scrophulariaceae"	"Scrophulariales"	"Magnoliopsida"	"Tracheophyta"	"Plantae"	"Herbaceous perennial"	"dicot"	"angio"	"Olsen; Töpper; Skarpaas; Vandvik; Klanderud"	"Glob Change Biol"	2016	"10.1111/gcb.13241"	"Olsen"	"siri.lie.olsen@nina.no"	NA	"Olsen, S. L., Töpper, J. P., Skarpaas, O., Vandvik, V., & Klanderud, K. (2016). From facilitation to competition: Temperature-driven shift in dominant plant interactions affects population dynamics in seminatural grasslands. Global Change Biology, 22(5), 1915-1926."	"https://onlinelibrary.wiley.com/doi/10.1111/gcb.13241"	"2"	"2011"	NA	"2013"	NA	1	"Ulvehaugen"	"1"	"61.02"	"8.12"	"1208"	"NOR"	"europe"	"BOR"	"A"	FALSE	NA	NA	"Control"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"bbbb30"	"Veronica_alpina"	"Veronica_alpina"	"Veronica"	"Scrophulariaceae"	"Scrophulariales"	"Magnoliopsida"	"Tracheophyta"	"Plantae"	"Herbaceous perennial"	"dicot"	"angio"	"Olsen; Töpper; Skarpaas; Vandvik; Klanderud"	"Glob Change Biol"	2016	"10.1111/gcb.13241"	"Olsen"	"siri.lie.olsen@nina.no"	NA	"Olsen, S. L., Töpper, J. P., Skarpaas, O., Vandvik, V., & Klanderud, K. (2016). From facilitation to competition: Temperature-driven shift in dominant plant interactions affects population dynamics in seminatural grasslands. Global Change Biology, 22(5), 1915-1926."	"https://onlinelibrary.wiley.com/doi/10.1111/gcb.13241"	"2"	"2011"	NA	"2013"	NA	1	"Ulvehaugen"	"1"	"61.02"	"8.12"	"1208"	"NOR"	"europe"	"BOR"	"A"	FALSE	NA	NA	"Removal"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"bbbb31"	"Veronica_alpina"	"Veronica_alpina"	"Veronica"	"Scrophulariaceae"	"Scrophulariales"	"Magnoliopsida"	"Tracheophyta"	"Plantae"	"Herbaceous perennial"	"dicot"	"angio"	"Olsen; Töpper; Skarpaas; Vandvik; Klanderud"	"Glob Change Biol"	2016	"10.1111/gcb.13241"	"Olsen"	"siri.lie.olsen@nina.no"	NA	"Olsen, S. L., Töpper, J. P., Skarpaas, O., Vandvik, V., & Klanderud, K. (2016). From facilitation to competition: Temperature-driven shift in dominant plant interactions affects population dynamics in seminatural grasslands. Global Change Biology, 22(5), 1915-1926."	"https://onlinelibrary.wiley.com/doi/10.1111/gcb.13241"	"2"	"2011"	NA	"2013"	NA	1	"Veskre"	"1"	"60.54"	"6.51"	"780"	"NOR"	"europe"	"BOR"	"A"	FALSE	NA	NA	"Control"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"bbbb32"	"Veronica_alpina"	"Veronica_alpina"	"Veronica"	"Scrophulariaceae"	"Scrophulariales"	"Magnoliopsida"	"Tracheophyta"	"Plantae"	"Herbaceous perennial"	"dicot"	"angio"	"Olsen; Töpper; Skarpaas; Vandvik; Klanderud"	"Glob Change Biol"	2016	"10.1111/gcb.13241"	"Olsen"	"siri.lie.olsen@nina.no"	NA	"Olsen, S. L., Töpper, J. P., Skarpaas, O., Vandvik, V., & Klanderud, K. (2016). From facilitation to competition: Temperature-driven shift in dominant plant interactions affects population dynamics in seminatural grasslands. Global Change Biology, 22(5), 1915-1926."	"https://onlinelibrary.wiley.com/doi/10.1111/gcb.13241"	"2"	"2011"	NA	"2013"	NA	1	"Veskre"	"1"	"60.54"	"6.51"	"780"	"NOR"	"europe"	"BOR"	"A"	FALSE	NA	NA	"Removal"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"bbbb33"	"Veronica_officinalis"	"Veronica_officinalis"	"Veronica"	"Scrophulariaceae"	"Scrophulariales"	"Magnoliopsida"	"Tracheophyta"	"Plantae"	"Herbaceous perennial"	"dicot"	"angio"	"Olsen; Töpper; Skarpaas; Vandvik; Klanderud"	"Glob Change Biol"	2016	"10.1111/gcb.13241"	"Olsen"	"siri.lie.olsen@nina.no"	NA	"Olsen, S. L., Töpper, J. P., Skarpaas, O., Vandvik, V., & Klanderud, K. (2016). From facilitation to competition: Temperature-driven shift in dominant plant interactions affects population dynamics in seminatural grasslands. Global Change Biology, 22(5), 1915-1926."	"https://onlinelibrary.wiley.com/doi/10.1111/gcb.13241"	"2"	"2011"	NA	"2013"	NA	1	"Alrust"	"1"	"60.82"	"8.7"	"815"	"NOR"	"europe"	"BOR"	"A"	FALSE	NA	NA	"Control"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"bbbb34"	"Veronica_officinalis"	"Veronica_officinalis"	"Veronica"	"Scrophulariaceae"	"Scrophulariales"	"Magnoliopsida"	"Tracheophyta"	"Plantae"	"Herbaceous perennial"	"dicot"	"angio"	"Olsen; Töpper; Skarpaas; Vandvik; Klanderud"	"Glob Change Biol"	2016	"10.1111/gcb.13241"	"Olsen"	"siri.lie.olsen@nina.no"	NA	"Olsen, S. L., Töpper, J. P., Skarpaas, O., Vandvik, V., & Klanderud, K. (2016). From facilitation to competition: Temperature-driven shift in dominant plant interactions affects population dynamics in seminatural grasslands. Global Change Biology, 22(5), 1915-1926."	"https://onlinelibrary.wiley.com/doi/10.1111/gcb.13241"	"2"	"2011"	NA	"2013"	NA	1	"Alrust"	"1"	"60.82"	"8.7"	"815"	"NOR"	"europe"	"BOR"	"A"	FALSE	NA	NA	"Removal"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"bbbb35"	"Veronica_officinalis"	"Veronica_officinalis"	"Veronica"	"Scrophulariaceae"	"Scrophulariales"	"Magnoliopsida"	"Tracheophyta"	"Plantae"	"Herbaceous perennial"	"dicot"	"angio"	"Olsen; Töpper; Skarpaas; Vandvik; Klanderud"	"Glob Change Biol"	2016	"10.1111/gcb.13241"	"Olsen"	"siri.lie.olsen@nina.no"	NA	"Olsen, S. L., Töpper, J. P., Skarpaas, O., Vandvik, V., & Klanderud, K. (2016). From facilitation to competition: Temperature-driven shift in dominant plant interactions affects population dynamics in seminatural grasslands. Global Change Biology, 22(5), 1915-1926."	"https://onlinelibrary.wiley.com/doi/10.1111/gcb.13241"	"2"	"2011"	NA	"2013"	NA	1	"Arhelleren"	"1"	"60.66"	"6.33"	"439"	"NOR"	"europe"	"BOR"	"A"	FALSE	NA	NA	"Control"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"bbbb36"	"Veronica_officinalis"	"Veronica_officinalis"	"Veronica"	"Scrophulariaceae"	"Scrophulariales"	"Magnoliopsida"	"Tracheophyta"	"Plantae"	"Herbaceous perennial"	"dicot"	"angio"	"Olsen; Töpper; Skarpaas; Vandvik; Klanderud"	"Glob Change Biol"	2016	"10.1111/gcb.13241"	"Olsen"	"siri.lie.olsen@nina.no"	NA	"Olsen, S. L., Töpper, J. P., Skarpaas, O., Vandvik, V., & Klanderud, K. (2016). From facilitation to competition: Temperature-driven shift in dominant plant interactions affects population dynamics in seminatural grasslands. Global Change Biology, 22(5), 1915-1926."	"https://onlinelibrary.wiley.com/doi/10.1111/gcb.13241"	"2"	"2011"	NA	"2013"	NA	1	"Arhelleren"	"1"	"60.66"	"6.33"	"439"	"NOR"	"europe"	"BOR"	"A"	FALSE	NA	NA	"Removal"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"bbbb37"	"Veronica_officinalis"	"Veronica_officinalis"	"Veronica"	"Scrophulariaceae"	"Scrophulariales"	"Magnoliopsida"	"Tracheophyta"	"Plantae"	"Herbaceous perennial"	"dicot"	"angio"	"Olsen; Töpper; Skarpaas; Vandvik; Klanderud"	"Glob Change Biol"	2016	"10.1111/gcb.13241"	"Olsen"	"siri.lie.olsen@nina.no"	NA	"Olsen, S. L., Töpper, J. P., Skarpaas, O., Vandvik, V., & Klanderud, K. (2016). From facilitation to competition: Temperature-driven shift in dominant plant interactions affects population dynamics in seminatural grasslands. Global Change Biology, 22(5), 1915-1926."	"https://onlinelibrary.wiley.com/doi/10.1111/gcb.13241"	"2"	"2011"	NA	"2013"	NA	1	"Fauske"	"1"	"61.03"	"9.07"	"589"	"NOR"	"europe"	"BOR"	"A"	FALSE	NA	NA	"Control"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"bbbb38"	"Veronica_officinalis"	"Veronica_officinalis"	"Veronica"	"Scrophulariaceae"	"Scrophulariales"	"Magnoliopsida"	"Tracheophyta"	"Plantae"	"Herbaceous perennial"	"dicot"	"angio"	"Olsen; Töpper; Skarpaas; Vandvik; Klanderud"	"Glob Change Biol"	2016	"10.1111/gcb.13241"	"Olsen"	"siri.lie.olsen@nina.no"	NA	"Olsen, S. L., Töpper, J. P., Skarpaas, O., Vandvik, V., & Klanderud, K. (2016). From facilitation to competition: Temperature-driven shift in dominant plant interactions affects population dynamics in seminatural grasslands. Global Change Biology, 22(5), 1915-1926."	"https://onlinelibrary.wiley.com/doi/10.1111/gcb.13241"	"2"	"2011"	NA	"2013"	NA	1	"Fauske"	"1"	"61.03"	"9.07"	"589"	"NOR"	"europe"	"BOR"	"A"	FALSE	NA	NA	"Removal"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"bbbb39"	"Veronica_officinalis"	"Veronica_officinalis"	"Veronica"	"Scrophulariaceae"	"Scrophulariales"	"Magnoliopsida"	"Tracheophyta"	"Plantae"	"Herbaceous perennial"	"dicot"	"angio"	"Olsen; Töpper; Skarpaas; Vandvik; Klanderud"	"Glob Change Biol"	2016	"10.1111/gcb.13241"	"Olsen"	"siri.lie.olsen@nina.no"	NA	"Olsen, S. L., Töpper, J. P., Skarpaas, O., Vandvik, V., & Klanderud, K. (2016). From facilitation to competition: Temperature-driven shift in dominant plant interactions affects population dynamics in seminatural grasslands. Global Change Biology, 22(5), 1915-1926."	"https://onlinelibrary.wiley.com/doi/10.1111/gcb.13241"	"2"	"2011"	NA	"2013"	NA	1	"Hogsete"	"1"	"60.87"	"7.17"	"700"	"NOR"	"europe"	"BOR"	"A"	FALSE	NA	NA	"Control"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
