"ipm_id","demographic_parameter","formula","model_type","kernel_id"
"aaa290","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa290","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa290","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa290","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa290","Fecundity","fl_p = exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation) / ( 1 + exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation))","Evaluated","F"
"aaa290","Fecundity","germ_p = exp(germ_i + germ_s * precip ) / (1 + exp(germ_i +  germ_s * precip))","Evaluated","F"
"aaa290","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa290","Fecundity","n_infl = exp(infl_i + infl_s * ((log(size_1 ^ 3) - ipmlv) / ipslv))","Evaluated","F"
"aaa290","Fecundity","n_fl = exp(fl_i + fl_s * ((log(size_1 ^ 3) - fimlv) / fislv ))","Evaluated","F"
"aaa291","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa291","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)))","Evaluated","P"
"aaa291","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa291","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa291","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa291","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa291","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa291","Fecundity","fl_p = exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation) / ( 1 + exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation))","Evaluated","F"
"aaa291","Fecundity","germ_p = exp(germ_i + germ_s * precip ) / (1 + exp(germ_i +  germ_s * precip))","Evaluated","F"
"aaa291","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa291","Fecundity","n_infl = exp(infl_i + infl_s * ((log(size_1 ^ 3) - ipmlv) / ipslv))","Evaluated","F"
"aaa291","Fecundity","n_fl = exp(fl_i + fl_s * ((log(size_1 ^ 3) - fimlv) / fislv ))","Evaluated","F"
"aaa292","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa292","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)))","Evaluated","P"
"aaa292","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa292","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa292","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa292","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa292","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa292","Fecundity","fl_p = exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation) / ( 1 + exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation))","Evaluated","F"
"aaa292","Fecundity","germ_p = exp(germ_i + germ_s * precip ) / (1 + exp(germ_i +  germ_s * precip))","Evaluated","F"
"aaa292","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa292","Fecundity","n_infl = exp(infl_i + infl_s * ((log(size_1 ^ 3) - ipmlv) / ipslv))","Evaluated","F"
"aaa292","Fecundity","n_fl = exp(fl_i + fl_s * ((log(size_1 ^ 3) - fimlv) / fislv ))","Evaluated","F"
"aaa293","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa293","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)))","Evaluated","P"
"aaa293","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa293","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa293","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa293","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa293","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa293","Fecundity","fl_p = exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation) / ( 1 + exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation))","Evaluated","F"
"aaa293","Fecundity","germ_p = exp(germ_i + germ_s * precip ) / (1 + exp(germ_i +  germ_s * precip))","Evaluated","F"
"aaa293","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa293","Fecundity","n_infl = exp(infl_i + infl_s * ((log(size_1 ^ 3) - ipmlv) / ipslv))","Evaluated","F"
"aaa293","Fecundity","n_fl = exp(fl_i + fl_s * ((log(size_1 ^ 3) - fimlv) / fislv ))","Evaluated","F"
"aaa294","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa294","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)))","Evaluated","P"
"aaa294","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa294","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa294","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa294","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa294","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa294","Fecundity","fl_p = exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation) / ( 1 + exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation))","Evaluated","F"
"aaa294","Fecundity","germ_p = exp(germ_i + germ_s * precip ) / (1 + exp(germ_i +  germ_s * precip))","Evaluated","F"
"aaa294","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa294","Fecundity","n_infl = exp(infl_i + infl_s * ((log(size_1 ^ 3) - ipmlv) / ipslv))","Evaluated","F"
"aaa294","Fecundity","n_fl = exp(fl_i + fl_s * ((log(size_1 ^ 3) - fimlv) / fislv ))","Evaluated","F"
"aaa295","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa295","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)))","Evaluated","P"
"aaa295","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa295","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa295","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa295","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa295","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa295","Fecundity","fl_p = exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation) / ( 1 + exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation))","Evaluated","F"
"aaa295","Fecundity","germ_p = exp(germ_i + germ_s * precip ) / (1 + exp(germ_i +  germ_s * precip))","Evaluated","F"
"aaa295","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa295","Fecundity","n_infl = exp(infl_i + infl_s * ((log(size_1 ^ 3) - ipmlv) / ipslv))","Evaluated","F"
"aaa295","Fecundity","n_fl = exp(fl_i + fl_s * ((log(size_1 ^ 3) - fimlv) / fislv ))","Evaluated","F"
"aaa296","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa296","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)))","Evaluated","P"
"aaa296","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa296","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa296","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa296","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa296","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa296","Fecundity","fl_p = exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation) / ( 1 + exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation))","Evaluated","F"
"aaa296","Fecundity","germ_p = exp(germ_i + germ_s * precip ) / (1 + exp(germ_i +  germ_s * precip))","Evaluated","F"
"aaa296","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa296","Fecundity","n_infl = exp(infl_i + infl_s * ((log(size_1 ^ 3) - ipmlv) / ipslv))","Evaluated","F"
"aaa296","Fecundity","n_fl = exp(fl_i + fl_s * ((log(size_1 ^ 3) - fimlv) / fislv ))","Evaluated","F"
"aaa297","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa297","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)))","Evaluated","P"
"aaa297","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa297","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa297","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa297","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa297","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa297","Fecundity","fl_p = exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation) / ( 1 + exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation))","Evaluated","F"
"aaa297","Fecundity","germ_p = exp(germ_i + germ_s * precip ) / (1 + exp(germ_i +  germ_s * precip))","Evaluated","F"
"aaa297","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa297","Fecundity","n_infl = exp(infl_i + infl_s * ((log(size_1 ^ 3) - ipmlv) / ipslv))","Evaluated","F"
"aaa297","Fecundity","n_fl = exp(fl_i + fl_s * ((log(size_1 ^ 3) - fimlv) / fislv ))","Evaluated","F"
"aaa298","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa298","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)))","Evaluated","P"
"aaa298","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa298","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa298","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa298","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa298","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa298","Fecundity","fl_p = exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation) / ( 1 + exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation))","Evaluated","F"
"aaa298","Fecundity","germ_p = exp(germ_i + germ_s * precip ) / (1 + exp(germ_i +  germ_s * precip))","Evaluated","F"
"aaa298","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa298","Fecundity","n_infl = exp(infl_i + infl_s * ((log(size_1 ^ 3) - ipmlv) / ipslv))","Evaluated","F"
"aaa298","Fecundity","n_fl = exp(fl_i + fl_s * ((log(size_1 ^ 3) - fimlv) / fislv ))","Evaluated","F"
"aaa299","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa299","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)))","Evaluated","P"
"aaa299","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa299","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa299","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa299","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa299","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa299","Fecundity","fl_p = exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation) / ( 1 + exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation))","Evaluated","F"
"aaa299","Fecundity","germ_p = exp(germ_i + germ_s * precip ) / (1 + exp(germ_i +  germ_s * precip))","Evaluated","F"
"aaa299","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa299","Fecundity","n_infl = exp(infl_i + infl_s * ((log(size_1 ^ 3) - ipmlv) / ipslv))","Evaluated","F"
"aaa299","Fecundity","n_fl = exp(fl_i + fl_s * ((log(size_1 ^ 3) - fimlv) / fislv ))","Evaluated","F"
"aaa300","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa300","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)))","Evaluated","P"
"aaa300","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa300","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa300","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa300","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa300","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa300","Fecundity","fl_p = exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation) / ( 1 + exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation))","Evaluated","F"
"aaa300","Fecundity","germ_p = exp(germ_i + germ_s * precip ) / (1 + exp(germ_i +  germ_s * precip))","Evaluated","F"
"aaa300","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa300","Fecundity","n_infl = exp(infl_i + infl_s * ((log(size_1 ^ 3) - ipmlv) / ipslv))","Evaluated","F"
"aaa300","Fecundity","n_fl = exp(fl_i + fl_s * ((log(size_1 ^ 3) - fimlv) / fislv ))","Evaluated","F"
"aaa301","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa301","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)))","Evaluated","P"
"aaa301","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa301","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa301","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa301","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa301","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa301","Fecundity","fl_p = exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation) / ( 1 + exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation))","Evaluated","F"
"aaa301","Fecundity","germ_p = exp(germ_i + germ_s * precip ) / (1 + exp(germ_i +  germ_s * precip))","Evaluated","F"
"aaa301","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa301","Fecundity","n_infl = exp(infl_i + infl_s * ((log(size_1 ^ 3) - ipmlv) / ipslv))","Evaluated","F"
"aaa301","Fecundity","n_fl = exp(fl_i + fl_s * ((log(size_1 ^ 3) - fimlv) / fislv ))","Evaluated","F"
"aaa302","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa302","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)))","Evaluated","P"
"aaa302","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa302","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa302","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa302","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa302","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa302","Fecundity","fl_p = exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation) / ( 1 + exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation))","Evaluated","F"
"aaa302","Fecundity","germ_p = exp(germ_i + germ_s * precip ) / (1 + exp(germ_i +  germ_s * precip))","Evaluated","F"
"aaa302","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa302","Fecundity","n_infl = exp(infl_i + infl_s * ((log(size_1 ^ 3) - ipmlv) / ipslv))","Evaluated","F"
"aaa302","Fecundity","n_fl = exp(fl_i + fl_s * ((log(size_1 ^ 3) - fimlv) / fislv ))","Evaluated","F"
"aaa303","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa303","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)))","Evaluated","P"
"aaa303","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa303","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa303","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa303","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa303","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa303","Fecundity","fl_p = exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation) / ( 1 + exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation))","Evaluated","F"
"aaa303","Fecundity","germ_p = exp(germ_i + germ_s * precip ) / (1 + exp(germ_i +  germ_s * precip))","Evaluated","F"
"aaa303","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa303","Fecundity","n_infl = exp(infl_i + infl_s * ((log(size_1 ^ 3) - ipmlv) / ipslv))","Evaluated","F"
"aaa303","Fecundity","n_fl = exp(fl_i + fl_s * ((log(size_1 ^ 3) - fimlv) / fislv ))","Evaluated","F"
"aaa304","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa304","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)))","Evaluated","P"
"aaa304","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa304","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa304","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa304","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa304","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa304","Fecundity","fl_p = exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation) / ( 1 + exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation))","Evaluated","F"
"aaa304","Fecundity","germ_p = exp(germ_i + germ_s * precip ) / (1 + exp(germ_i +  germ_s * precip))","Evaluated","F"
"aaa304","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa304","Fecundity","n_infl = exp(infl_i + infl_s * ((log(size_1 ^ 3) - ipmlv) / ipslv))","Evaluated","F"
"aaa304","Fecundity","n_fl = exp(fl_i + fl_s * ((log(size_1 ^ 3) - fimlv) / fislv ))","Evaluated","F"
"aaa305","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa305","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)))","Evaluated","P"
"aaa305","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa305","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa305","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa305","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa305","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa305","Fecundity","fl_p = exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation) / ( 1 + exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation))","Evaluated","F"
"aaa305","Fecundity","germ_p = exp(germ_i + germ_s * precip ) / (1 + exp(germ_i +  germ_s * precip))","Evaluated","F"
"aaa305","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa305","Fecundity","n_infl = exp(infl_i + infl_s * ((log(size_1 ^ 3) - ipmlv) / ipslv))","Evaluated","F"
"aaa305","Fecundity","n_fl = exp(fl_i + fl_s * ((log(size_1 ^ 3) - fimlv) / fislv ))","Evaluated","F"
"aaa306","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa306","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)))","Evaluated","P"
"aaa306","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa306","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa306","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa306","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa306","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
